MsgID.LOCAL_VELOCITY,1520092905.5286558,0.0000000,-0.0200000,1.6900000
MsgID.LOCAL_POSITION,1520092905.6542900,-0.1076584,0.0616896,-0.5619355
MsgID.LOCAL_VELOCITY,1520092905.6542900,0.0056179,-0.0285849,1.7593964
MsgID.GLOBAL_POSITION,1520092905.7797942,-121.9939331,37.4137415,0.3450000
MsgID.LOCAL_VELOCITY,1520092905.7797942,0.0100000,-0.0200000,1.8000000
MsgID.LOCAL_POSITION,1520092905.9037843,0.0345363,0.1704680,-0.1229486
MsgID.LOCAL_VELOCITY,1520092905.9037843,-0.0149560,0.0052220,-0.1230092
MsgID.GLOBAL_POSITION,1520092906.0288322,-121.9939332,37.4137429,0.1200000
MsgID.LOCAL_VELOCITY,1520092906.0288322,0.0000000,0.0000000,-0.0300000
MsgID.LOCAL_POSITION,1520092906.1539009,0.0729210,0.0269927,-0.1193497
MsgID.LOCAL_VELOCITY,1520092906.1539009,-0.0000053,0.0000007,0.0000134
MsgID.GLOBAL_POSITION,1520092906.2804887,-121.9939347,37.4137420,0.1190000
MsgID.LOCAL_VELOCITY,1520092906.2804887,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520092906.4054918,-0.0482219,0.0437048,-0.1201009
MsgID.LOCAL_VELOCITY,1520092906.4054918,-0.0000052,0.0000007,0.0000134
MsgID.GLOBAL_HOME,1520092906.4084880,-121.9939346,37.4137420,0.0000000
MsgID.STATE,1520092906.4094896,True,True
MsgID.GLOBAL_POSITION,1520092906.5291355,-121.9939334,37.4137415,0.1210000
MsgID.LOCAL_VELOCITY,1520092906.5291355,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520092906.6546288,-0.0558471,0.0746868,-0.1215446
MsgID.LOCAL_VELOCITY,1520092906.6546288,0.0000113,-0.0000002,0.0000072
MsgID.GLOBAL_POSITION,1520092906.7798142,-121.9939348,37.4137415,0.1210000
MsgID.LOCAL_VELOCITY,1520092906.7798142,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520092906.9062130,-0.0284896,-0.1268616,-0.1192753
MsgID.LOCAL_VELOCITY,1520092906.9062130,0.0000112,-0.0000002,0.0000072
MsgID.GLOBAL_POSITION,1520092907.0297105,-121.9939359,37.4137423,0.1150000
MsgID.LOCAL_VELOCITY,1520092907.0297105,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520092907.1563251,0.0926793,-0.0359646,-0.1106465
MsgID.LOCAL_VELOCITY,1520092907.1563251,0.0000113,-0.0000002,0.0000072
MsgID.GLOBAL_POSITION,1520092907.2873204,-121.9939342,37.4137432,0.1010000
MsgID.LOCAL_VELOCITY,1520092907.2873204,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520092907.4048207,0.1012875,-0.0370925,-0.0903096
MsgID.LOCAL_VELOCITY,1520092907.4048207,-0.0000053,0.0000007,0.0000134
MsgID.GLOBAL_HOME,1520092907.4153230,-121.9939346,37.4137420,0.0000000
MsgID.STATE,1520092907.4163270,True,True
MsgID.GLOBAL_POSITION,1520092907.5339725,-121.9939358,37.4137421,0.0760000
MsgID.LOCAL_VELOCITY,1520092907.5339725,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520092907.6535800,-0.0754825,-0.0451640,-0.0604923
MsgID.LOCAL_VELOCITY,1520092907.6535800,-0.0000052,0.0000006,0.0000134
MsgID.GLOBAL_POSITION,1520092907.7828250,-121.9939338,37.4137411,0.0450000
MsgID.LOCAL_VELOCITY,1520092907.7828250,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520092907.9088328,-0.1017600,0.1505377,-0.0290995
MsgID.LOCAL_VELOCITY,1520092907.9088328,-0.0000063,0.0000008,0.0000172
MsgID.GLOBAL_POSITION,1520092908.0340116,-121.9939329,37.4137408,0.0130000
MsgID.LOCAL_VELOCITY,1520092908.0340116,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520092908.1560857,-0.2011333,0.1466365,0.0072930
MsgID.LOCAL_VELOCITY,1520092908.1560857,-0.0000052,0.0000007,0.0000134
MsgID.GLOBAL_POSITION,1520092908.2840924,-121.9939326,37.4137402,-0.0200000
MsgID.LOCAL_VELOCITY,1520092908.2840924,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520092908.4081924,-0.1139254,0.2035299,0.0375371
MsgID.LOCAL_VELOCITY,1520092908.4081924,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_HOME,1520092908.4131858,-121.9939346,37.4137420,0.0000000
